"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"62922",0,0,1,16,4,11,1958,34,1563,36,24148.390625,3971,2,1,92951.7421875,9,3,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"62940",0,0,1,14,5,8,1957,14,2450,37,0,12534,0,0,73047.3125,17,1,8,8,0,0,0,0,0,6,NA,0,1,1,0
"62945",0,0,1,15,8,9,1954,24,867,39,27770.890625,4927,2,1,241005.734375,8,2,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"62972",0,0,1,14,10,7,1949,NA,1300,44,12878.3896484375,12185,0,1,60004.69921875,16,2,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"62980",0,0,0,13,10,9,1946,NA,2064,47,27368.390625,7227,0,NA,155326.359375,20,3,12,NA,NA,NA,0,NA,0,4,4,0,1,NA,1
"62982",0,0,1,16,6,10,1949,NA,1470,44,0,5469,2,1,159388.390625,7,1,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"62985",0,1,0,12,10,7,1967,31,NA,26,0,4388,2,0,32359.390625,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,0
"62988",0,0,1,12,5,11,1953,41,2100,41,44237.96875,5321,2,NA,115891.0234375,10,2,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"63006",0,0,1,16,2,9,1965,37,1760,29,20928.390625,6762,3,NA,55850.8984375,10,1,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"63008",1,0,1,14,8,11,1948,NA,2739,45,0,4009,1,1,139828.5,17,1,12,12,0,0,0,0,0,1,29,0,1,1,0
"63010",1,0,1,12,8,10,1933,NA,967,60,40250,4079,0,1,95952.78125,37,3,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"63024",0,0,1,12,11,10,1947,NA,1862,46,33808.390625,5688,0,1,102257.5390625,17,2,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"63043",0,0,1,12,9,11,1963,21,280,30,31966.55078125,5842,3,1,103044.828125,5,3,12,12,55253.58984375,14810.3896484375,0,0,0,2,21,0,1,NA,1
"63048",1,0,1,12,8,11,1964,34,2500,29,37028.390625,11767,3,0,58632.98046875,2,3,13,10,28980,32198.390625,0,0,0,4,5,0,1,1,0
"63069",1,0,1,12,1,10,1956,20,NA,38,NA,6615,0,0,11574.2900390625,NA,NA,12,NA,NA,0,0,NA,1,1,20,NA,NA,NA,0
"63083",1,0,1,12,9,8,1956,4,2500,37,70838.390625,11747,0,0,81662.421875,10,2,12,NA,NA,0,0,NA,0,4,4,0,1,1,0
"63095",1,0,1,16,2,11,1954,14,2230,40,64398.390625,5964,0,1,224503.234375,10,1,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"63100",1,0,1,17,4,12,1957,14,2880,37,157778.390625,2846,4,1,169188.453125,9,1,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"63109",1,0,1,12,9,12,1966,45,2570,27,0,6911,0,1,41858.390625,3,2,12,14,0,27991.4609375,0,0,0,3,45,0,1,1,0
"63112",1,0,1,14,1,11,1961,20,2384,33,72448.390625,5498,1,1,107866.78125,13,1,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"63113",0,0,1,16,7,12,1947,NA,2924,46,69228.390625,5620,0,1,117528.390625,20,2,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"63119",1,0,1,12,7,10,1966,4,740,27,17869.390625,4837,0,0,17869.390625,3,3,14,NA,NA,24148.390625,0,NA,0,4,4,0,1,1,0
"63138",1,0,1,12,5,11,1951,34,2000,43,65934.328125,12136,2,1,130076.7265625,24,2,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"63161",0,1,0,16,7,6,1951,39,1307,42,22540,12197,1,NA,87138.03125,4,3,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"63171",1,0,1,15,10,11,1946,NA,2275,47,63062.08984375,2623,0,1,119587.578125,20,2,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63179",0,0,1,12,11,11,1961,21,1750,32,15293.3896484375,6598,1,1,59120.80859375,9,1,NA,12,193.199996948242,NA,NA,0,0,2,21,0,1,NA,1
"63185",0,0,1,17,5,11,1952,31,364,42,104245.890625,6224,2,NA,920116.625,14,1,12,13,0,0,0,0,0,1,31,0,1,NA,1
"63192",0,0,1,12,11,9,1946,NA,1530,47,27991.4609375,12469,0,1,81639.8828125,11,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"63200",0,0,1,16,8,13,1964,31,3400,29,104646.78125,5701,0,1,341281.375,NA,1,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"63228",1,0,1,12,6,10,1966,39,2086,27,17708.390625,4712,1,1,42988.609375,NA,2,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"63244",0,1,0,10,3,8,1949,NA,0,45,0,11938,0,1,27368.390625,18,4,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"63258",0,0,1,14,7,12,1941,NA,1288,52,28980,2913,0,1,144948.296875,22,3,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"63266",1,0,1,12,2,11,1959,45,2014,35,32196.779296875,4448,2,1,88546.78125,13,3,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63270",0,0,1,16,12,10,1963,14,2016,30,56116.55078125,6091,3,1,106024.9375,3,2,NA,14,NA,NA,NA,0,0,2,24,0,1,NA,1
"63284",0,0,1,12,1,9,1955,37,0,39,0,6820,1,1,57156.609375,2,2,11,NA,NA,12717.3896484375,0,NA,0,1,37,0,0,NA,1
"63286",1,0,1,12,11,12,1962,4,2080,31,32198.390625,3976,0,0,48346.69140625,5,2,17,17,1561.69995117188,0,0,0,0,4,4,0,0,1,0
"63308",1,0,1,7,4,9,1935,NA,1944,59,25758.390625,12336,1,1,65671.8984375,32,3,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"63352",0,0,1,13,1,12,1969,39,1480,25,38638.390625,4523,2,1,82103.5625,4,2,13,12,0,77278.390625,0,0,0,4,4,0,1,NA,1
"63369",0,0,1,14,11,11,1952,14,1576,41,23343.390625,6484,3,1,112010.921875,8,2,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"63378",0,0,1,16,4,12,1955,12,0,39,0,6920,2,1,152628,20,1,14,14,4830,0,0,0,0,2,12,0,0,NA,1
"63386",1,0,1,12,2,8,1941,NA,1880,53,54738.390625,4326,0,1,73036.0390625,26,2,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"63399",0,0,1,11,10,11,1936,NA,0,57,0,6064,0,NA,45078.390625,1,2,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"63408",0,1,0,14,11,8,1963,32,760,30,25758.390625,4678,3,NA,53128.390625,7,2,14,NA,NA,NA,0,NA,0,3,32,0,1,NA,1
"63409",1,0,1,14,5,12,1965,45,NA,27,NA,1042,1,NA,61360.3203125,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,0
"63429",1,0,1,12,7,12,1939,NA,2550,54,11270,6723,0,0,11270,27,3,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"63465",0,0,1,11,5,10,1934,NA,0,60,0,12442,0,1,183417.640625,4,2,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"63477",0,0,1,12,5,9,1939,NA,2080,54,25758.390625,4541,0,1,91381.9921875,27,2,NA,NA,NA,NA,NA,NA,0,6,9,0,0,NA,1
"63495",0,0,1,16,6,11,1957,12,718,36,7245,2581,3,NA,57473.78125,7,1,12,12,24148.390625,4023.38989257812,0,0,0,3,9,0,0,NA,1
"63497",1,0,1,12,2,7,1947,NA,2315,47,77278.390625,5621,0,1,193275.671875,20,3,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"63506",1,0,1,8,9,9,1944,NA,2940,49,44756.390625,4142,0,1,95464.953125,22,2,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"63509",1,0,1,16,8,13,1945,NA,1890,48,81786.390625,11894,0,1,105611.171875,25,2,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"63527",0,1,0,12,5,7,1956,23,0,38,0,5271,2,1,20062.2109375,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"63540",0,0,1,13,7,11,1958,29,1476,35,37028.390625,4999,2,1,128820.9296875,8,2,12,16,101426.78125,48298.390625,0,0,0,1,29,0,1,NA,1
"63556",0,0,1,12,3,12,1957,34,NA,37,0,176,0,0,63276.21875,NA,NA,NA,12,0,NA,NA,0,0,2,34,0,0,NA,0
"63559",0,0,1,14,11,11,1955,37,693,38,59668.2109375,6842,0,1,90739.6015625,11,4,12,8,0,16581.390625,0,0,0,1,37,0,1,NA,1
"63567",0,0,1,12,6,9,1938,NA,2340,55,19318.390625,6305,0,1,42259.28125,3,3,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"63584",0,0,1,14,11,9,1967,9,1050,26,28980,6184,0,0,146712.859375,6,3,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"63606",1,0,1,12,6,11,1958,24,1530,35,38638.390625,3963,3,1,54738.390625,15,4,NA,NA,NA,NA,NA,NA,0,4,49,0,1,1,0
"63652",0,0,1,12,2,11,1941,NA,1992,53,44237.96875,6246,0,NA,111444.203125,19,3,NA,NA,NA,NA,NA,NA,0,4,27,0,1,NA,1
"63661",0,1,0,14,8,9,1968,12,NA,25,NA,4428,1,0,11794.8603515625,NA,NA,10,NA,NA,0,0,NA,0,2,12,0,1,NA,0
"63672",0,0,1,12,5,10,1962,21,2000,31,26515.08984375,4286,2,0,29744.75,NA,1,14,17,0,52139.8515625,0,0,0,2,21,0,1,1,0
"63680",1,0,0,10,2,11,1963,35,2040,31,24148.390625,12333,3,1,37026.78125,12,3,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"63716",1,0,1,17,11,10,1948,NA,2907,45,80498.390625,15207,0,0,93634.3828125,27,1,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63719",1,0,1,12,9,10,1951,42,1827,42,16100,4349,0,1,102579.5390625,15,2,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"63754",0,0,1,16,2,10,1951,37,1984,43,64398.390625,12360,2,0,100565.4296875,20,2,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63787",0,0,1,12,5,10,1954,45,2107,39,27991.4609375,6565,0,NA,68515.15625,NA,1,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"63804",1,0,1,13,12,8,1949,NA,2916,44,156165.171875,6847,0,1,212458.8125,27,1,12,8,0,16581.390625,0,0,0,1,37,0,1,1,0
"63915",0,0,1,12,3,10,1945,NA,2346,49,64398.390625,5142,1,NA,148118.390625,20,3,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"63917",0,0,1,12,8,10,1961,9,NA,32,0,5094,0,NA,93980.53125,NA,NA,12,12,0,0,0,0,0,3,9,0,0,NA,0
"63956",1,0,1,17,9,12,1949,NA,1984,44,37028.390625,6936,2,1,68996.546875,13,1,17,NA,NA,0,0,NA,0,3,3,0,1,1,0
"63980",1,0,1,12,8,8,1944,NA,2033,49,57958.390625,7174,1,1,119386.328125,19,3,8,NA,NA,0,0,NA,0,3,23,0,1,1,0
"63982",1,0,1,14,11,12,1956,16,2160,37,109476.78125,2734,3,1,119133.5625,10,1,12,10,0,0,0,0,0,3,16,0,1,1,0
"64000",0,0,1,15,5,11,1947,NA,1340,46,6694.3798828125,4442,0,0,6694.3798828125,25,5,NA,NA,NA,NA,NA,NA,0,3,9,0,0,1,0
"64013",0,0,1,14,3,11,1956,46,1763,38,41188.62890625,5936,2,1,86700.109375,11,3,17,NA,NA,0,0,NA,0,4,46,0,1,NA,1
"64054",1,0,1,14,10,12,1965,4,NA,28,NA,6600,0,0,158902.171875,NA,NA,12,14,128798.390625,0,0,0,0,4,4,0,1,NA,0
"64083",1,0,1,12,8,10,1952,6,2040,41,35418.390625,11873,1,1,38767.19140625,12,2,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"64096",0,0,1,14,11,11,1933,NA,0,60,0,3884,0,1,103334.6328125,20,2,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"64103",1,1,0,12,2,2,1952,3,2048,42,20125,6714,0,1,44273.390625,32,3,11,NA,NA,0,0,NA,0,3,3,0,1,1,0
"64106",0,0,1,12,12,11,1933,NA,2440,60,48298.390625,4997,1,1,193330.40625,2,3,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"64112",0,0,0,15,2,7,1963,9,680,31,3591.90991210938,6708,2,0,-3564.5400390625,7,3,10,12,37028.390625,0,0,0,0,3,41,1,0,1,0
"64114",0,0,1,17,3,11,1954,48,2080,40,47190.7109375,5868,2,1,98744.5234375,22,3,NA,10,7245,NA,NA,0,0,2,48,0,1,NA,1
"64128",0,0,1,16,4,13,1966,1,NA,28,NA,4238,0,1,128748.4765625,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,0
"64147",0,0,1,12,2,8,1955,23,0,39,0,4034,1,1,35308.91015625,5,4,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"64161",0,0,1,12,8,9,1958,32,2107,35,16100,6270,0,NA,57526.91015625,12,3,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"64184",1,0,1,12,7,7,1963,24,0,31,0,16130,0,NA,59132.078125,NA,NA,NA,NA,NA,NA,NA,NA,0,5,50,0,1,NA,1
"64206",1,0,1,17,4,13,1948,NA,1940,46,0,12374,0,1,117528.390625,18,1,8,NA,NA,0,0,NA,0,3,19,0,1,1,0
"64225",1,0,1,16,8,8,1955,12,2205,38,49908.390625,6205,2,1,106024.9375,11,1,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"64238",1,0,1,16,3,10,1945,NA,2860,49,160996.78125,4700,0,1,186755.171875,20,2,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"64242",1,0,1,13,12,10,1949,NA,2940,44,25275.390625,4948,2,1,50560.44140625,18,3,9,NA,NA,12878.3896484375,0,NA,0,2,14,0,1,1,0
"64245",1,0,1,12,12,9,1960,34,NA,33,NA,7167,0,0,74480.2109375,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,0
"64259",1,0,1,12,11,10,1939,NA,2024,54,17117.51953125,5259,0,1,30158.51953125,29,4,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"64264",0,0,1,13,1,10,1955,4,590,39,31966.55078125,3845,0,1,97374.40625,9,5,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"64273",0,0,1,12,2,8,1957,36,0,37,0,5787,0,NA,21873.4609375,13,1,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"64277",1,0,1,12,7,12,1945,NA,2397,48,47010.390625,4776,2,1,47815.390625,30,3,13,8,0,0,0,0,0,2,14,0,1,1,0
"64280",0,0,1,12,7,9,1955,22,890,38,16905,10571,2,1,55256.80859375,21,1,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"64287",1,0,1,9,8,10,1941,NA,2600,52,32520.390625,6560,0,1,57800.609375,NA,3,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"64293",1,0,1,11,7,8,1956,34,NA,38,NA,2535,0,0,12239.2197265625,NA,NA,8,NA,NA,0,0,NA,0,3,35,0,1,NA,0
"64296",1,0,1,12,2,12,1952,31,3640,42,56348.390625,12047,0,1,96918.78125,15,4,14,NA,NA,1545.59997558594,0,NA,0,1,31,0,1,1,0
"64299",0,0,1,12,12,8,1952,36,2000,41,32037.390625,5783,0,NA,88838.1875,10,3,9,9,0,0,0,0,0,4,36,0,0,NA,1
"64302",1,0,1,13,8,8,1953,48,2275,40,64398.390625,6732,1,1,120361.9921875,12,2,12,NA,NA,3059,0,NA,0,2,48,0,1,1,0
"64306",1,0,1,12,9,7,1967,4,NA,26,NA,10596,1,0,35701.75,NA,NA,11,NA,NA,235.059997558594,0,NA,0,4,4,NA,NA,NA,0
"64314",0,1,0,12,7,7,1961,13,2000,32,19318.390625,10605,2,1,19318.390625,10,1,11,NA,NA,1930.39001464844,0,NA,0,2,13,0,1,NA,1
"64323",0,0,1,17,2,10,1956,12,3107,38,313945.15625,4121,3,1,508058.03125,11,2,12,15,11827.0595703125,40256.44140625,0,0,0,2,22,0,1,NA,1
"64324",0,1,0,14,4,7,1952,41,2096,42,30588.390625,4816,4,0,33789.0703125,15,3,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"64344",1,0,1,14,12,10,1953,29,2248,40,69228.390625,11832,2,1,126375.34375,13,2,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"64350",1,0,1,14,12,5,1937,NA,3000,56,102758.25,5126,2,1,102758.25,30,1,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"64396",0,1,0,12,11,8,1943,NA,1138,50,16100,317,0,NA,16100,20,4,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"64452",0,0,1,12,1,8,1959,34,1906,35,48459.390625,6212,2,1,61468.19140625,7,2,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"64464",0,0,1,13,3,11,1934,NA,1743,60,33256.16015625,5952,0,NA,99565.6171875,NA,2,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"64479",0,1,0,12,2,10,1948,NA,0,46,0,12195,1,NA,66132.359375,19,5,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"64497",0,0,0,17,2,11,1947,NA,2520,47,72448.390625,2669,2,1,142253.15625,20,2,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,1
"64508",1,0,1,16,3,12,1964,16,1944,30,42663.390625,3996,1,1,54817.28125,4,1,12,12,27368.390625,0,0,0,0,3,16,0,1,1,0
"64515",1,0,1,14,7,11,1962,12,2400,31,96596.78125,6474,2,1,102062.7265625,6,2,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"64527",1,0,1,12,1,8,1968,31,NA,26,NA,12363,0,0,52967.390625,NA,NA,12,12,3220,0,0,0,0,1,31,0,1,NA,0
"64550",1,0,1,14,2,12,1962,22,1960,32,0,5128,0,0,72448.390625,5,2,12,17,0,41858.390625,0,0,0,2,22,0,1,1,0
"64599",0,1,0,14,10,6,1954,4,2445,39,51518.390625,2625,3,1,114145.78125,12,3,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"64603",0,0,0,10,9,7,1958,4,0,35,0,11809,2,1,67618.390625,8,2,8,5,9660,12878.3896484375,0,0,0,4,4,0,0,NA,1
"64615",1,0,1,12,1,12,1960,29,1560,33,27368.390625,4919,3,1,42296.30859375,16,2,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"64616",0,0,1,16,2,11,1955,29,2695,39,44237.96875,2501,1,NA,111205.921875,16,3,12,13,0,33256.16015625,0,0,0,1,29,0,1,NA,1
"64652",1,0,1,12,12,11,1945,NA,2550,48,0,11842,0,1,83718.390625,21,2,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"64670",1,0,1,16,8,12,1967,29,2370,26,72448.390625,5348,0,1,123105.4296875,7,2,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"64684",0,0,1,11,11,NA,1942,NA,0,51,0,720,0,1,41848.73046875,3,2,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"64689",0,0,1,14,4,10,1962,34,1220,32,22974.69921875,6666,3,NA,101447.7109375,5,2,7,9,239.889999389648,36223.390625,0,0,0,2,34,0,1,NA,1
"64691",0,0,1,17,7,11,1944,NA,980,49,32599.279296875,5397,0,1,167742.6875,10,1,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"64735",0,0,1,15,11,12,1943,NA,1500,50,12.8800001144409,11771,0,NA,42128.87109375,24,3,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"64751",1,0,1,12,2,11,1959,31,2100,35,45078.390625,12048,0,0,46361.55859375,7,3,14,NA,NA,1545.59997558594,0,NA,0,1,31,0,1,1,0
"64769",0,0,1,11,2,10,1940,NA,0,54,0,4369,0,0,2215.36010742188,22,3,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"64770",1,0,1,16,6,10,1964,31,3430,29,39928,4588,1,1,86616.390625,3,1,12,12,85328.390625,8048.39013671875,0,0,0,2,24,0,1,1,0
"64775",1,0,1,14,1,9,1963,32,2092,31,48298.390625,7028,1,1,48940.78125,6,2,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"64801",0,0,1,14,11,10,1955,31,2040,38,64398.390625,5694,2,0,71622.4609375,18,2,5,4,0,0,0,0,0,1,31,0,1,1,0
"64822",0,0,1,17,1,13,1955,12,1831,39,1608.39001464844,5869,0,0,58278.78125,12,2,14,NA,NA,24148.390625,0,NA,0,4,4,0,1,1,0
"64832",1,0,1,12,11,10,1960,10,2595,33,27368.390625,6359,1,1,27368.390625,15,3,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"64856",0,NA,NA,16,NA,10,NA,NA,0,41,0,12432,1,NA,20928.390625,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,NA,NA,1
"64867",0,0,1,13,11,11,1947,NA,2000,46,32198.390625,6890,0,1,106227.796875,9,1,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"64878",0,0,1,12,9,10,1959,14,2047,34,23343.390625,6250,1,1,52307.2890625,7,2,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"64888",1,0,1,12,1,9,1949,NA,3224,45,0,6811,7,1,142385.1875,18,2,8,NA,NA,0,0,NA,0,4,46,0,1,1,0
"64897",0,0,1,13,6,11,1948,NA,1960,45,40250,5895,2,1,140066.78125,15,2,14,NA,NA,0,0,NA,0,4,43,0,1,NA,1
"64913",0,0,1,14,12,12,1964,36,1960,29,48298.390625,5147,0,1,96596.78125,NA,2,13,12,17708.390625,NA,NA,0,0,4,46,0,1,NA,1
"64914",1,0,1,14,1,11,1949,NA,1056,45,42782.53125,4409,2,1,68906.390625,18,3,NA,NA,NA,NA,NA,NA,0,2,13,0,0,1,0
"64916",1,0,1,12,3,8,1949,NA,3080,45,51518.390625,6280,1,1,67616.78125,18,2,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"64928",1,0,1,12,1,11,1942,NA,2330,52,40250,4146,0,1,98456.328125,25,3,12,NA,NA,0,0,NA,0,4,46,0,1,1,0
"64977",0,0,1,12,1,8,1955,26,102,39,25758.390625,6996,2,1,39427.2890625,3,2,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"64978",0,0,1,17,6,12,1955,12,720,39,15617,6883,1,1,92893.78125,15,2,15,16,36223.390625,25758.390625,0,0,0,2,12,0,1,NA,1
"64999",0,0,1,14,8,12,1967,37,1255,27,16100,16646,0,1,96596.78125,5,2,12,NA,NA,805,0,NA,0,1,37,0,1,NA,1
"65001",0,0,1,12,4,11,1963,34,1530,31,12878.3896484375,12206,3,NA,70838.390625,8,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"65004",0,0,1,14,6,12,1955,4,2000,37,41314.2109375,4269,0,1,101748.78125,10,1,17,16,0,0,0,0,0,4,4,0,1,NA,1
"65047",0,0,1,14,11,12,1950,NA,1764,43,38638.390625,6180,1,1,149002.28125,8,2,9,8,0,13590.009765625,0,0,0,3,45,0,1,NA,1
"65087",0,1,0,13,4,12,1948,NA,2090,46,48298.390625,267,2,1,117552.5390625,22,1,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"65102",1,0,1,16,2,11,1964,36,693,30,19318.390625,14393,2,1,33122.53125,11,1,12,14,54738.390625,644,0,0,0,5,51,0,1,1,0
"65103",1,0,1,17,2,10,1961,14,2400,33,52242.890625,4059,1,1,94376.59375,NA,1,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"65118",1,0,1,12,6,10,1969,3,2500,25,27368.390625,11994,0,0,27368.390625,1,2,12,6,0,16903.390625,0,0,0,3,3,0,1,1,0
"65134",1,0,1,16,12,7,1954,34,2450,39,120748.390625,5333,1,1,126380.171875,12,1,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"65146",1,0,1,12,12,10,1954,5,3060,39,54738.390625,5590,1,1,137097.9375,12,1,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"65166",0,0,1,8,11,11,1967,34,1824,26,19318.390625,11975,1,1,32776.37890625,8,2,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,NA,1
"65167",1,0,1,17,9,NA,1943,NA,2500,51,24148.390625,12531,0,0,24869.669921875,31,NA,8,8,0,0,0,0,0,2,14,0,1,1,0
"65173",0,0,1,15,10,12,1944,NA,3000,49,185146.78125,5043,0,1,241496.78125,18,3,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"65174",1,0,1,12,7,8,1963,31,2480,30,0,5104,0,1,96596.78125,6,2,12,NA,NA,3701.38989257812,0,NA,0,1,31,0,1,1,0
"65177",1,0,1,15,9,12,1960,22,1920,33,35418.390625,5130,1,1,91766.78125,7,1,12,17,0,41858.390625,0,0,0,2,22,0,1,1,0
"65188",0,0,1,12,3,8,1965,21,1680,29,22540,3954,0,1,99240.3984375,9,1,12,11,0,0,0,0,0,2,21,0,1,NA,1
"65195",1,0,0,17,10,12,1953,4,3672,40,199636.78125,6419,2,1,257147.59375,22,1,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"65201",1,0,1,12,12,13,1953,37,2400,40,61706.46875,2933,2,1,88517.796875,14,3,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"65207",0,0,1,15,10,10,1954,5,1440,39,31966.55078125,5590,1,1,137097.9375,12,2,12,NA,NA,27991.4609375,0,NA,0,4,5,0,1,NA,1
"65224",0,0,1,8,1,NA,1953,37,840,41,2466.52001953125,12220,0,0,3989.580078125,22,5,9,NA,NA,0,0,NA,0,1,37,0,0,1,0
"65291",0,0,1,12,11,11,1959,36,2430,34,64398.390625,11966,0,NA,78843.3125,10,3,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"65294",0,0,1,16,10,11,1958,34,2016,35,64398.390625,5506,0,0,64398.390625,6,3,16,NA,NA,0,0,NA,0,2,34,0,1,1,0
"65299",1,0,1,12,7,12,1942,NA,1380,51,17708.390625,5150,0,1,17724.490234375,34,2,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"65321",0,0,1,12,10,12,1945,NA,1920,48,27991.4609375,6910,0,1,53751.4609375,21,2,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"65337",1,1,0,12,2,8,1938,NA,2000,56,27368.390625,2860,0,1,69461.84375,30,4,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"65345",1,0,1,12,3,11,1951,48,2232,43,45078.390625,4067,3,1,78815.9375,13,2,NA,8,20767.390625,NA,NA,0,0,2,48,0,1,1,0
"65354",1,0,1,14,7,10,1957,34,2430,36,54738.390625,4080,0,1,99296.75,9,2,12,12,0,20928.390625,0,0,0,2,34,0,1,1,0
"65360",1,NA,NA,12,9,10,1962,14,NA,31,NA,4951,1,0,31393.390625,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,0
